"variable_name","variable_description","parameter_distribution","i","j","t","parameter_name","parameter_value"
"mu","disease mortality rate (case fatality ratio)","point",NA,"COD",2024,"mean",0.0213901996751187
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COD",2024,"shape1",2019.80225074645
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COD",2024,"shape2",92406.7239820083
"mu","disease mortality rate (case fatality ratio)","point",NA,"COD",2025,"mean",0.0229918904047972
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COD",2025,"shape1",1031.42070052778
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COD",2025,"shape2",43828.7748888082
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1970,"mean",0.96970904307758
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1970,"shape1",71.8254494264782
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1970,"shape2",2.24362308472029
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1971,"mean",0.947146640869312
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1971,"shape1",51.5142613850306
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1971,"shape2",2.87463592209563
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1972,"mean",0.909255111681411
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1972,"shape1",37.926253481101
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1972,"shape2",3.78509132615239
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1973,"mean",0.848514381710451
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1973,"shape1",28.9221616095293
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1973,"shape2",5.16348529633393
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1974,"mean",0.758756016199065
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1974,"shape1",23.041716169452
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1974,"shape2",7.3260379933128
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1975,"mean",0.641314021412008
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1975,"shape1",19.2715239492284
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1975,"shape2",10.7785346894358
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1976,"mean",0.509200902902575
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1976,"shape1",16.9871455799645
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1976,"shape2",16.3732539855772
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1977,"mean",0.381775913283182
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1977,"shape1",15.861287751415
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1977,"shape2",25.6847794559467
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1978,"mean",0.273681341244161
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1978,"shape1",15.6948271620682
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1978,"shape2",41.6522579213327
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1979,"mean",0.189917272031584
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1979,"shape1",16.3007109842596
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1979,"shape2",69.5298762492633
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1980,"mean",0.128779466568089
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1980,"shape1",17.4809288100245
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1980,"shape2",118.2622084764
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1981,"mean",0.0861342755779184
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1981,"shape1",19.0396408628571
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1981,"shape2",202.006403062288
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1982,"mean",0.0576058370048411
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1982,"shape1",20.7846634745765
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1982,"shape2",340.023625324869
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1983,"mean",0.039249360241448
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1983,"shape1",22.5169269594748
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1983,"shape2",551.172091688442
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1984,"mean",0.0277905948138502
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1984,"shape1",24.0620779406594
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1984,"shape2",841.773220002204
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1985,"mean",0.0207427199339626
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1985,"shape1",25.3483113010163
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1985,"shape2",1196.68579906234
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1986,"mean",0.0163662394387827
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1986,"shape1",26.4294815099905
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1986,"shape2",1588.4486099935
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1987,"mean",0.0135101484728594
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1987,"shape1",27.4226740172539
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1987,"shape2",2002.36064571038
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1988,"mean",0.0114454626789444
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1988,"shape1",28.4596176928228
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1988,"shape2",2458.08186089488
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1989,"mean",0.00975971436710425
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1989,"shape1",29.6907709815972
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1989,"shape2",3012.48545106767
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1990,"mean",0.00829465969370127
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1990,"shape1",31.2812434591734
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1990,"shape2",3739.96973178306
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1991,"mean",0.00706788216865727
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1991,"shape1",33.3856843601176
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1991,"shape2",4690.19113305874
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1992,"mean",0.00616666323914863
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1992,"shape1",36.1601346422792
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1992,"shape2",5827.64874221014
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1993,"mean",0.00566744314960984
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1993,"shape1",39.8253598460453
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1993,"shape2",6987.21642861671
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1994,"mean",0.00561721324687139
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1994,"shape1",44.7223824219803
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1994,"shape2",7916.94481027171
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1995,"mean",0.00604970276851803
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1995,"shape1",51.3291627511274
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1995,"shape2",8433.24680984682
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1996,"mean",0.00698419184777233
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1996,"shape1",60.288693358503
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1996,"shape2",8571.8758680621
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1997,"mean",0.00837619210666788
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1997,"shape1",72.4741652208739
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1997,"shape2",8579.92591084481
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1998,"mean",0.0100443897215313
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1998,"shape1",88.9913957213354
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1998,"shape2",8770.81972158048
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",1999,"mean",0.0116728479522445
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1999,"shape1",111.019494615971
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",1999,"shape2",9399.89806981808
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2000,"mean",0.0129717814922239
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2000,"shape1",139.653329284593
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2000,"shape2",10626.2795819589
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2001,"mean",0.0138939249426065
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2001,"shape1",175.941662291423
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2001,"shape2",12487.2663957778
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2002,"mean",0.014690424776793
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2002,"shape1",220.35043096961
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2002,"shape2",14779.2451775731
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2003,"mean",0.0157753438906464
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2003,"shape1",270.41232021521
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2003,"shape2",16871.0409558395
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2004,"mean",0.0175585691084096
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2004,"shape1",318.560085953516
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2004,"shape2",17824.1532517149
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2005,"mean",0.0203350793349088
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2005,"shape1",354.877659291158
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2005,"shape2",17096.623436254
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2006,"mean",0.024183745890502
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2006,"shape1",372.588883187623
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2006,"shape2",15033.9939048806
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2007,"mean",0.0288569640279427
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2007,"shape1",371.07470721019
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2007,"shape2",12488.0294886044
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2008,"mean",0.0337896658096038
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2008,"shape1",357.228694183712
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2008,"shape2",10214.8999618558
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2009,"mean",0.0383759506749678
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2009,"shape1",341.259746017664
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2009,"shape2",8551.28206768295
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2010,"mean",0.0423879170129216
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2010,"shape1",328.836414999779
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2010,"shape2",7428.95019431947
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2011,"mean",0.0461676535947699
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2011,"shape1",319.648868469288
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2011,"shape2",6604.00532619613
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2012,"mean",0.0504237038644815
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2012,"shape1",312.068430015529
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2012,"shape2",5876.8547568698
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2013,"mean",0.0558175963746572
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2013,"shape1",305.669596484854
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2013,"shape2",5170.55324967907
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2014,"mean",0.0625673615855721
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2014,"shape1",298.491811448795
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2014,"shape2",4472.23535179515
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2015,"mean",0.0701857764259314
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2015,"shape1",285.75921872621
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2015,"shape2",3785.70986344286
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2016,"mean",0.0775230991759368
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2016,"shape1",264.357699383578
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2016,"shape2",3145.69301058127
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2017,"mean",0.0833011687106585
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2017,"shape1",235.693821604827
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2017,"shape2",2593.72412358025
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2018,"mean",0.0869423988667271
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2018,"shape1",202.897435374455
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2018,"shape2",2130.80209464972
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2019,"mean",0.0890445442981244
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2019,"shape1",169.627202170216
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2019,"shape2",1735.34298446242
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2020,"mean",0.0910908038134869
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2020,"shape1",140.174811660898
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2020,"shape2",1398.6722046407
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2021,"mean",0.0947034822860753
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2021,"shape1",116.909272219318
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2021,"shape2",1117.56774380174
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2022,"mean",0.100984634869089
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2022,"shape1",98.9833757626677
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2022,"shape2",881.199162808514
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2023,"mean",0.11015488299724
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2023,"shape1",84.2185875722129
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2023,"shape2",680.328432774794
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2024,"mean",0.121540238461685
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2024,"shape1",71.3451333027565
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2024,"shape2",515.663204065676
"mu","disease mortality rate (case fatality ratio)","point",NA,"COG",2025,"mean",0.134198972783771
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2025,"shape1",60.3011324436811
"mu","disease mortality rate (case fatality ratio)","beta",NA,"COG",2025,"shape2",389.040104622579
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1970,"mean",0.0662872624952281
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1970,"shape1",0.0127988693135842
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1970,"shape2",0.180283011455071
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1971,"mean",0.0660049216810498
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1971,"shape1",0.0179719882591058
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1971,"shape2",0.25431055979012
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1972,"mean",0.065595487681463
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1972,"shape1",0.0247392342593197
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1972,"shape2",0.352409181489267
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1973,"mean",0.0650264467797222
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1973,"shape1",0.0335207799852866
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1973,"shape2",0.481973786384587
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1974,"mean",0.0644591560157861
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1974,"shape1",0.0450482903449844
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1974,"shape2",0.653817365512379
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1975,"mean",0.0642163281660442
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1975,"shape1",0.0603837465302549
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1975,"shape2",0.879933899382489
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1976,"mean",0.0646203275056516
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1976,"shape1",0.0807315598999589
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1976,"shape2",1.16858986907142
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1977,"mean",0.0657984862490777
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1977,"shape1",0.107031173511301
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1977,"shape2",1.51961982733602
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1978,"mean",0.0675537705694061
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1978,"shape1",0.139357558267146
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1978,"shape2",1.92355554180871
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1979,"mean",0.0693786623691078
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1979,"shape1",0.176366244952789
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1979,"shape2",2.3657156997017
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1980,"mean",0.0706643539131164
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1980,"shape1",0.215334290772409
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1980,"shape2",2.83194879961242
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1981,"mean",0.0710549749297815
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1981,"shape1",0.253202526799816
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1981,"shape2",3.31027106600685
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1982,"mean",0.0707321478407508
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1982,"shape1",0.288117307698908
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1982,"shape2",3.78523994913977
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1983,"mean",0.0703974290368003
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1983,"shape1",0.320299185031738
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1983,"shape2",4.22957130618039
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1984,"mean",0.0709489306867158
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1984,"shape1",0.351679794441063
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1984,"shape2",4.60512210570245
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1985,"mean",0.0730596992599538
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1985,"shape1",0.384754658997081
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1985,"shape2",4.88155033396607
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1986,"mean",0.0768233262134926
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1986,"shape1",0.421192093415146
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1986,"shape2",5.06141474197037
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1987,"mean",0.0815217402990705
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1987,"shape1",0.460444643921554
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1987,"shape2",5.18767624054886
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1988,"mean",0.0856587418729363
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1988,"shape1",0.499079387910815
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1988,"shape2",5.3272890246808
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1989,"mean",0.0875212249788919
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1989,"shape1",0.532301952333712
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1989,"shape2",5.54967361944434
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1990,"mean",0.0861973256090066
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1990,"shape1",0.557945280324485
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1990,"shape2",5.91493861001034
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1991,"mean",0.0823113669585803
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1991,"shape1",0.579871081282706
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1991,"shape2",6.4649770692103
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1992,"mean",0.0777533477204652
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1992,"shape1",0.60733126720094
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1992,"shape2",7.20366703713428
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1993,"mean",0.0746761698501683
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1993,"shape1",0.651442061659029
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1993,"shape2",8.0721181177944
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1994,"mean",0.0746586445091874
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1994,"shape1",0.722649224838138
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1994,"shape2",8.95672855638062
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1995,"mean",0.0783852738653312
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1995,"shape1",0.830235235542831
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1995,"shape2",9.76148939080988
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1996,"mean",0.0854777107647803
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1996,"shape1",0.98172282288712
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1996,"shape2",10.5034095479206
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1997,"mean",0.0942152660605001
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1997,"shape1",1.18049003635952
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1997,"shape2",11.3492207602057
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1998,"mean",0.101599336093864
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1998,"shape1",1.42387689427281
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1998,"shape2",12.5907510453954
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",1999,"mean",0.104504748537067
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1999,"shape1",1.70794610832693
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",1999,"shape2",14.6352931438219
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",2000,"mean",0.101572195203955
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2000,"shape1",2.04084498278447
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2000,"shape2",18.0517106490643
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",2001,"mean",0.0941311242221218
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2001,"shape1",2.45549576825054
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2001,"shape2",23.6304114015851
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",2002,"mean",0.0851539818677669
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2002,"shape1",3.01093053565407
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2002,"shape2",32.3477276223362
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",2003,"mean",0.077366248202533
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2003,"shape1",3.78170994013553
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2003,"shape2",45.0989069696517
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",2004,"mean",0.072149371073114
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2004,"shape1",4.83193425182866
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2004,"shape2",62.1393252333319
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",2005,"mean",0.0695163606657072
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2005,"shape1",6.1401563024211
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2005,"shape2",82.1866238054748
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",2006,"mean",0.0685190291609889
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2006,"shape1",7.42414329081484
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2006,"shape2",100.927410747866
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",2007,"mean",0.0677231067222451
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2007,"shape1",8.00852160071139
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2007,"shape2",110.245380033733
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",2008,"mean",0.0658140940637788
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2008,"shape1",7.31081935133226
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2008,"shape2",103.772064266993
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",2009,"mean",0.0622440071434209
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2009,"shape1",5.66999283361109
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2009,"shape2",85.4229989872152
"mu","disease mortality rate (case fatality ratio)","point",NA,"ERI",2010,"mean",0.0574680427412603
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2010,"shape1",3.93445533531326
"mu","disease mortality rate (case fatality ratio)","beta",NA,"ERI",2010,"shape2",64.5289053019621
