"variable_name","variable_description","parameter_distribution","i","j","t","parameter_name","parameter_value"
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",62352
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",23254
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",88000
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",70550
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"ETH",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
"nu","vaccination rate absolute value","point",NA,"KEN",NA,"mean",0
