"variable_name","variable_description","parameter_distribution","i","j","t","parameter_name","parameter_value"
"nu","vaccination rate absolute value","point",NA,"COD",2021-04-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-04-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-04-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-04-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-04-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-04-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-04-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-04-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-04-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-04-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-04-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-05-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-05-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-05-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-06-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"TZA",2021-07-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"TZA",2021-07-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"TZA",2021-07-05,"mean",83900
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-07-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-07-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-07-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-07-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-07-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-07-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-07-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-07-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-07-31,"mean",89200
"nu","vaccination rate absolute value","point",NA,"TZA",2021-08-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"TZA",2021-08-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"TZA",2021-08-09,"mean",16200
"nu","vaccination rate absolute value","point",NA,"NGA",2021-08-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-08-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-08-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-08-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-08-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-08-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-08-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2021-08-30,"mean",64900
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-11-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-11-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-11-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-11-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-11-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2021-11-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-11-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-11-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-11-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-11-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-12-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-12-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-12-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-12-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-12-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-12-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-12-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-12-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-12-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2021-12-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-12-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-12-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-12-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-12-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-12-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-12-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-12-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-12-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-12-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-12-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-12-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-12-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2021-12-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2021-12-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2022-01-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-01-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-01-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-01-25,"mean",73200
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-02-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-02-19,"mean",79400
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-02-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-03-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-03-15,"mean",75000
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2022-03-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2022-03-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2022-03-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2022-03-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2022-03-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ZMB",2022-03-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2022-03-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2022-03-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2022-03-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2022-03-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-03-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"ETH",2022-03-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-04-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-04-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-04-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-04-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-04-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-04-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-04-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-04-15,"mean",31400
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2022-04-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-05-12,"mean",25200
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-05-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-05-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-05-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-05-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-05-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-05-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-05-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-05-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-05-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-05-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-05-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-05-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-05-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-05-31,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-06-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-06-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-06-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-06-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-06-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-06-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-06-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-06-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-06-03,"mean",49700
"nu","vaccination rate absolute value","point",NA,"MWI",2022-06-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NER",2022-06-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-06-04,"mean",32100
"nu","vaccination rate absolute value","point",NA,"NER",2022-06-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-06-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-06-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-06-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-06-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-06-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-06-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-06-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-06-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-06-22,"mean",97100
"nu","vaccination rate absolute value","point",NA,"SSD",2022-07-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-07-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-07-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-07-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-07-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-07-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SSD",2022-07-28,"mean",12600
"nu","vaccination rate absolute value","point",NA,"CMR",2022-08-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-08-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-08-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-08-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-08-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-08-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-08-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-08-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-08-27,"mean",17500
"nu","vaccination rate absolute value","point",NA,"CMR",2022-08-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2022-08-31,"mean",85900
"nu","vaccination rate absolute value","point",NA,"SSD",2022-09-03,"mean",41600
"nu","vaccination rate absolute value","point",NA,"SOM",2022-09-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-09-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-09-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-09-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-09-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-09-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-09-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-09-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2022-09-13,"mean",88100
"nu","vaccination rate absolute value","point",NA,"MWI",2022-11-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-11-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-11-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-01,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-02,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-03,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-04,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-05,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-06,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-07,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-08,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-09,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-10,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2022-12-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"MWI",2022-12-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2022-12-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2022-12-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2022-12-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2022-12-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2022-12-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2022-12-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2022-12-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2022-12-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"NGA",2022-12-30,"mean",18100
"nu","vaccination rate absolute value","point",NA,"ETH",2023-01-13,"mean",86800
"nu","vaccination rate absolute value","point",NA,"SOM",2023-01-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-01-23,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-01-24,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-01-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-01-25,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-01-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-01-26,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-01-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-01-27,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"COD",2023-01-28,"mean",55100
"nu","vaccination rate absolute value","point",NA,"SOM",2023-01-28,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-01-29,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-01-30,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"SOM",2023-01-31,"mean",5200
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-11,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-12,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-13,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-14,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-15,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-16,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-17,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-18,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-19,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-20,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-21,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-02-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"KEN",2023-02-22,"mean",1e+05
"nu","vaccination rate absolute value","point",NA,"CMR",2023-02-23,"mean",1e+05
